Particulars,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Company Symbol
Tangible Book Value,1.210275,0.389899,0.298397,0.238524,0.245718,0.150973,0.119421,0.083519,0.058719,0.039982,0.042202,HEROMOTOCO
Common Equity,0.239012,0.150922,0.208417,0.224194,0.223272,0.140936,0.117773,0.087958,0.064952,0.049548,0.047099,HEROMOTOCO
Cash from Ops.,0.095426,-0.025249,0.25339,0.105864,0.224966,-0.347885,0.112544,0.007678,0.267837,-0.220477,0.061978,HEROMOTOCO
Capital Expenditures,0.372526,0.297031,0.39186,0.095597,-0.125639,-0.157573,0.013203,-0.109994,-0.165305,-0.222937,0.106857,HEROMOTOCO
Levered Free Cash Flow,NM,-0.305849,0.202023,0.15923,1.04745,-0.472395,0.099864,0.052081,0.407123,-0.145581,0.074596,HEROMOTOCO
Unlevered Free Cash Flow,NM,-0.303758,0.201312,0.159791,1.035889,-0.465438,0.098792,0.051808,0.394388,-0.138056,0.077044,HEROMOTOCO
Dividend per Share,-0.147735,0.100642,0.062659,0.093541,0.165532,0.065113,0.019235,-0.017861,0.029757,0.035744,0.085138,HEROMOTOCO
Compound Annual Growth Rate Over Five Years,,,,,,,,,,,,HEROMOTOCO
Total Revenue,0.153865,0.117209,0.080106,0.03987,0.064565,0.060917,0.012163,0.016997,0.006492,0.010262,0.02153,HEROMOTOCO
Gross Profit,0.161236,0.115701,0.144181,0.095322,0.119079,0.096279,0.038525,0.000741,-0.019727,-0.007394,0.034064,HEROMOTOCO
EBITDA,0.146424,0.048116,0.105831,0.043566,0.103697,0.072687,0.024163,-0.016938,-0.057154,-0.052695,0.015446,HEROMOTOCO
EBITA,0.156499,0.046194,0.121952,0.097197,0.095379,0.061444,0.003396,-0.031597,-0.074309,-0.062662,0.008255,HEROMOTOCO
EBIT,0.092251,0.032668,0.121915,0.097135,0.171161,0.123794,0.016433,-0.031662,-0.074369,-0.062695,0.008332,HEROMOTOCO
Earnings from Cont. Ops.,0.104023,0.011544,0.100523,0.083198,0.119354,0.105185,0.091353,-0.011591,-0.080651,-0.055354,0.01543,HEROMOTOCO
Net Income,0.104059,0.011633,0.102615,0.085508,0.119248,0.103726,0.089984,-0.014699,-0.083567,-0.054586,0.016884,HEROMOTOCO
Normalized Net Income,0.092583,0.036025,0.130109,0.109912,0.173742,0.130465,0.023822,-0.044345,-0.090988,-0.064975,0.020187,HEROMOTOCO
Diluted EPS before Extra,0.104059,0.011633,0.102608,0.085503,0.119222,0.103682,0.089935,-0.014795,-0.083714,-0.054871,0.016387,HEROMOTOCO
Accounts Receivable,0.437569,0.661352,0.579066,0.416288,0.16498,0.244227,0.019637,0.121506,0.104756,0.177067,-0.008514,HEROMOTOCO
Inventory,0.15423,0.145679,0.077382,0.009587,0.086179,0.132903,0.082828,0.186166,0.157518,0.127789,0.070411,HEROMOTOCO
Net PP&E,0.11065,0.139221,0.190754,0.223293,0.207248,0.134719,0.155075,0.096153,0.042864,0.028376,0.023526,HEROMOTOCO
Total Assets,0.107122,0.045649,0.037529,0.091381,0.125287,0.128249,0.130507,0.123616,0.079808,0.065732,0.07164,HEROMOTOCO
Tangible Book Value,0.071395,0.121056,0.76554,0.348376,0.249706,0.193572,0.184179,0.121155,0.086362,0.062628,0.056325,HEROMOTOCO
Common Equity,0.081469,0.135467,0.244772,0.191818,0.190494,0.184681,0.171102,0.1178,0.089656,0.068274,0.061695,HEROMOTOCO
Cash from Ops.,0.168695,-0.040448,0.105521,0.111716,0.162714,-0.190137,0.203505,0.020032,-0.120919,-0.082363,0.366748,HEROMOTOCO
Capital Expenditures,0.244736,0.422646,0.350945,0.169862,0.062853,0.007964,0.008746,-0.18726,-0.143808,-0.060188,-0.042614,HEROMOTOCO
Levered Free Cash Flow,0.046208,-0.404912,NM,0.180523,0.084312,-0.197941,0.555985,0.001005,-0.099043,-0.078957,0.533902,HEROMOTOCO
Unlevered Free Cash Flow,0.047032,-0.402178,NM,0.178782,0.084763,-0.192094,0.549982,0.001621,-0.097675,-0.074531,0.52491,HEROMOTOCO
Dividend per Share,0.265834,0.148698,-0.072682,0.135641,0.096262,0.060037,0.084472,0.04564,0.022494,0.010311,0.057391,HEROMOTOCO
,,,,,,,,,,,,HEROMOTOCO
Return on Assets %,0.020705,0.02349,0.020109,0.034684,0.040229,0.045339,0.038503,0.038915,0.066853,0.045414,0.045763,HINDALCO
Return on Capital %,0.026734,0.03086,0.026508,0.045885,0.0547,0.062861,0.052449,0.053622,0.098861,0.066493,0.063775,HINDALCO
Return on Equity %,0.055238,0.006331,-0.013478,0.043244,0.120541,0.097801,0.065039,0.082998,0.19622,0.116715,0.101057,HINDALCO
Return on Common Equity %,0.057286,0.021643,-0.019572,0.04384,0.12056,0.097834,0.06505,0.083011,0.196249,0.11673,0.101068,HINDALCO
Margin Analysis,,,,,,,,,,,,HINDALCO
Gross Margin %,0.2585,0.296993,0.305384,0.359333,0.310578,0.323535,0.340076,0.355281,0.339528,0.291601,0.313161,HINDALCO
SG&A Margin %,0.123751,0.076631,0.084183,0.088159,0.077618,0.071731,0.074756,0.081676,0.061637,0.058525,0.068428,HINDALCO
EBITDA Margin %,0.08723,0.084376,0.090461,0.124527,0.121499,0.120137,0.124932,0.132196,0.145914,0.103041,0.112251,HINDALCO
EBITA Margin %,0.049066,0.050876,0.046446,0.080037,0.087117,0.087948,0.088815,0.091289,0.117656,0.076813,0.077425,HINDALCO
EBIT Margin %,0.049066,0.050876,0.046446,0.080037,0.082376,0.083543,0.084049,0.084729,0.113186,0.072902,0.077425,HINDALCO
Earnings from Cont. Ops Margin %,0.02503,0.002479,-0.005477,0.018788,0.05281,0.042093,0.031884,0.039255,0.072803,0.045237,0.047022,HINDALCO
Net Income Margin %,0.024801,0.008191,-0.002538,0.018962,0.052811,0.042101,0.031884,0.026384,0.070388,0.045237,0.047022,HINDALCO
Net Income Avail. for Common Margin %,0.024801,0.008191,-0.007821,0.018962,0.052811,0.042101,0.031884,0.039255,0.072803,0.045237,0.047022,HINDALCO
Normalized Net Income Margin %,0.020437,0.017238,0.007234,0.023297,0.032633,0.037016,0.036084,0.038075,0.061462,0.036973,0.041375,HINDALCO
Levered Free Cash Flow Margin %,-0.049814,-0.010761,0.004444,0.077336,0.021807,0.017812,0.019671,0.062266,0.050034,-0.013854,0.014608,HINDALCO
Unlevered Free Cash Flow Margin %,-0.031555,0.013781,0.035152,0.106547,0.042041,0.034971,0.037981,0.079121,0.060354,-0.003767,0.025646,HINDALCO
Asset Turnover,,,,,,,,,,,,HINDALCO
Total Asset Turnover,0.675175,0.738744,0.69274,0.693359,0.781373,0.868325,0.732957,0.734859,0.945034,0.996706,0.9457,HINDALCO
Fixed Asset Turnover,1.444851,1.548893,1.446641,1.498379,1.751009,1.947958,1.665912,1.70841,2.407259,2.672005,2.396768,HINDALCO
Accounts Receivable Turnover,9.643734,11.321863,11.547488,12.373561,12.633426,12.22944,11.39616,11.837159,11.462259,11.971145,13.24189,HINDALCO
Inventory Turnover,4.191726,4.171828,3.893451,3.659462,3.978155,4.029947,3.497958,3.208474,3.42859,3.616518,3.541387,HINDALCO
Short Term Liquidity,,,,,,,,,,,,HINDALCO
Current Ratio,1.405021,1.272173,1.414384,1.313139,1.525098,1.588067,1.78096,1.394511,1.274218,1.477264,1.38739,HINDALCO
Quick Ratio,0.687354,0.601529,0.650021,0.687335,0.695016,0.79224,1.008866,0.662474,0.5856,0.629869,0.576738,HINDALCO
Cash from Ops. to Curr. Liab.,0.252519,0.192315,0.368591,0.33245,0.332645,0.352005,0.342451,0.355276,0.217725,0.317713,0.405317,HINDALCO
Avg. Days Sales Out.,37.84831,32.23826,31.694868,29.498205,28.891575,29.845685,32.115768,30.834835,31.84333,30.48991,27.639222,HINDALCO
Avg. Days Inventory Out.,87.076225,87.491595,94.003806,99.74136,91.75078,90.57183,104.632446,113.76101,106.457725,100.925785,103.34925,HINDALCO
Avg. Days Payable Out.,61.21123,69.281745,83.54499,90.351735,83.516015,84.45881,91.371168,90.93537,89.0673,90.02214,88.009092,HINDALCO
Avg. Cash Conversion Cycle,63.713305,50.44811,42.153684,38.88783,37.12634,35.958705,45.377046,53.660475,49.233755,41.393555,42.97938,HINDALCO
Long Term Solvency,,,,,,,,,,,,HINDALCO
Total Debt/Equity,1.527786,1.742857,1.648271,1.385482,0.949265,0.911476,1.172733,1.01384,0.856052,0.695328,0.573028,HINDALCO
Total Debt/Capital,0.604396,0.635416,0.622395,0.580797,0.486986,0.476844,0.53975,0.503436,0.461222,0.410143,0.364283,HINDALCO
LT Debt/Equity,1.272705,1.409868,1.413372,1.125699,0.872655,0.835193,1.015841,0.900365,0.672706,0.55818,0.459941,HINDALCO
LT Debt/Capital,0.503486,0.514014,0.533696,0.471895,0.447684,0.436936,0.46754,0.447088,0.362439,0.329246,0.292392,HINDALCO
Total Liabilities/Total Assets,0.695466,0.725548,0.711325,0.68662,0.628888,0.623743,0.655944,0.649304,0.649415,0.578248,0.542243,HINDALCO
EBIT / Interest Exp.,1.679561,1.295601,0.945327,1.712452,2.544425,3.042968,2.869112,3.141853,6.854393,4.51749,4.384111,HINDALCO
EBITDA / Interest Exp.,2.985932,2.148692,1.841144,2.664361,3.752827,4.375837,4.340075,5.003651,8.943495,6.48473,6.356056,HINDALCO
(EBITDA-CAPEX) / Interest Exp.,NM,0.688945,0.966271,2.036989,2.94814,2.70145,2.341519,3.440449,7.258925,3.752359,2.232302,HINDALCO
Total Debt/EBITDA,8.465081,7.781437,7.56217,5.115746,3.721218,3.342408,4.553758,3.787346,2.323914,2.822544,2.509322,HINDALCO
Net Debt/EBITDA,6.934034,6.425698,6.214244,3.73745,2.867361,2.464451,2.711337,2.763655,1.510813,1.909281,1.778813,HINDALCO
Total Debt/(EBITDA-CAPEX),NM,24.268859,14.409037,6.691344,4.736914,5.414067,8.440523,5.508164,2.863222,4.877848,7.14482,HINDALCO
Net Debt/(EBITDA-CAPEX),NM,20.04056,11.840686,4.888547,3.649999,3.991943,5.025542,4.01935,1.861425,3.29957,5.064834,HINDALCO
Altman Z Score,1.228617,1.371964,1.264256,1.389439,1.770903,1.901032,1.655969,1.554863,2.098767,2.258241,,HINDALCO
Growth Over Prior Year,,,,,,,,,,,,HINDALCO
Total Revenue,0.093558,0.189127,-0.052955,0.014427,0.149715,0.133346,-0.094974,0.117348,0.47763,0.144279,-0.032437,HINDALCO
Gross Profit,0.078016,0.366197,-0.026199,0.193634,-0.006278,0.180627,-0.048704,0.167305,0.41211,-0.017244,0.039102,HINDALCO
EBITDA,-0.020665,0.150211,0.015344,0.396449,0.121754,0.120644,-0.058854,0.182317,0.630966,-0.191941,0.054045,HINDALCO
EBITA,-0.137561,0.232988,-0.13541,0.748059,0.251417,0.144165,-0.086056,0.148479,0.904406,-0.252942,-0.024731,HINDALCO
EBIT,-0.137561,0.232988,-0.13541,0.748059,0.183324,0.149404,-0.089493,0.126384,0.973893,-0.262977,0.027593,HINDALCO
Earnings from Cont. Ops.,-0.270097,-0.882212,NM,NM,2.231615,-0.096644,-0.314468,0.37563,1.740447,-0.288994,0.005744,HINDALCO
Net Income,-0.281438,-0.607262,NM,NM,2.201975,-0.096487,-0.314593,-0.075392,2.942004,-0.264604,0.005744,HINDALCO
Normalized Net Income,-0.211368,0.003042,-0.602589,2.26703,0.610423,0.285585,-0.117777,0.179006,1.385227,-0.311647,0.082777,HINDALCO
Diluted EPS before Extra,-0.310027,-0.621391,NM,NM,1.963083,-0.096373,-0.313464,0.375664,1.738084,-0.288694,0.006393,HINDALCO
Accounts Receivable,0.031553,-0.005234,-0.138033,0.045009,0.203631,0.143495,-0.179472,0.38673,0.62636,-0.230689,0.011718,HINDALCO
Inventory,0.16485,0.105237,-0.090178,0.089598,0.182601,0.026008,0.00856,0.370085,0.450469,-0.034283,-0.049956,HINDALCO
Net PP&E,0.197402,0.035632,-0.006918,-0.034378,0.002702,0.034772,0.080941,0.09752,0.004142,0.057551,0.098649,HINDALCO
Total Assets,0.154167,0.028436,-0.008051,0.035268,0.005667,0.033963,0.109128,0.11926,0.175582,0.007867,0.031536,HINDALCO
Tangible Book Value,0.197741,-0.078413,-0.095734,0.346143,0.329155,0.063503,-0.01755,0.052564,0.288131,0.310569,0.184159,HINDALCO
Common Equity,0.149293,-0.05606,0.059434,0.134269,0.190907,0.048297,0.014191,0.140885,0.175221,0.212492,0.119612,HINDALCO
Cash from Ops.,1.671973,-0.102146,0.636232,0.085536,-0.141068,0.099041,0.064122,0.352059,-0.022865,0.140753,0.252394,HINDALCO
Capital Expenditures,-0.206172,-0.365674,-0.289823,-0.308009,0.02149,0.999833,0.152641,-0.195461,-0.024978,0.813859,0.598049,HINDALCO
Levered Free Cash Flow,NM,NM,NM,16.651479,-0.675805,-0.074283,-0.000476,2.536653,0.187356,NM,NM,HINDALCO
Unlevered Free Cash Flow,NM,NM,1.415631,2.074726,-0.546343,-0.057257,-0.017082,1.327622,0.127158,NM,NM,HINDALCO
Dividend per Share,-0.285715,0,0,0.1,0.090909,0,-0.166667,2,0.333333,-0.25,0.166666,HINDALCO
Compound Annual Growth Rate Over Two Years,,,,,,,,,,,,HINDALCO
Total Revenue,0.041659,0.140342,0.061205,-0.019843,0.079955,0.141501,0.012772,0.005599,0.284923,0.300316,0.052218,HINDALCO
Gross Profit,0.060817,0.213583,0.153432,0.078129,0.089101,0.08315,0.059776,0.05378,0.283886,0.178033,0.010536,HINDALCO
EBITDA,0.006098,0.06134,0.080676,0.190746,0.251589,0.121199,0.026981,0.054862,0.388639,0.148006,-0.077107,HINDALCO
EBITA,-0.064062,0.031202,0.032487,0.229372,0.479038,0.19659,0.022596,0.024523,0.478909,0.192771,-0.146429,HINDALCO
EBIT,-0.064062,0.031202,0.032487,0.229372,0.438235,0.166241,0.023006,0.01271,0.491095,0.206153,-0.129736,HINDALCO
Earnings from Cont. Ops.,-0.22004,-0.706787,NM,1.698188,NM,0.708596,-0.213057,-0.028898,0.941608,0.395878,-0.15437,HINDALCO
Net Income,-0.199823,-0.468768,NM,0.491299,NM,0.70089,-0.21306,-0.203927,0.909139,0.702627,-0.139988,HINDALCO
Normalized Net Income,-0.168007,-0.110601,-0.368636,0.139453,1.293753,0.438867,0.064976,0.019875,0.676961,0.281359,-0.136673,HINDALCO
Diluted EPS before Extra,-0.215844,-0.488893,NM,0.493326,NM,0.636314,-0.212362,-0.028175,0.940795,0.39557,-0.153919,HINDALCO
Accounts Receivable,0.073253,0.012993,-0.074011,-0.050915,0.121519,0.173178,-0.031357,0.066701,0.501773,0.11856,-0.117772,HINDALCO
Inventory,0.12264,0.134652,0.002781,-0.004339,0.135148,0.101526,0.017247,0.175506,0.409705,0.18353,-0.042151,HINDALCO
Net PP&E,0.248012,0.113583,0.014134,-0.020744,-0.016013,0.018611,0.057605,0.089199,0.049794,0.030501,0.077904,HINDALCO
Total Assets,0.171564,0.089489,0.010028,0.013378,0.02036,0.019717,0.070886,0.114183,0.147075,0.088499,0.019633,HINDALCO
Tangible Book Value,0.176301,0.05063,-0.087114,0.103301,0.337622,0.188933,0.022174,0.016903,0.164405,0.299302,0.245762,HINDALCO
Common Equity,0.128019,0.041568,2.10E-05,0.096213,0.162243,0.117329,0.031103,0.075674,0.157926,0.193711,0.165127,HINDALCO
Cash from Ops.,0.023001,0.548884,0.212064,0.332738,-0.03439,-0.028402,0.081441,0.199482,0.149411,0.055779,0.195271,HINDALCO
Capital Expenditures,-0.132147,-0.29039,-0.328819,-0.298975,-0.159249,0.429269,0.518252,-0.037012,-0.114312,0.32987,0.702538,HINDALCO
Levered Free Cash Flow,NM,NM,NM,NM,1.392181,-0.452174,-0.038086,0.880152,1.049212,NM,-0.431443,HINDALCO
Unlevered Free Cash Flow,NM,NM,NM,1.725327,0.181047,-0.346026,-0.037379,0.512568,0.619753,NM,-0.314098,HINDALCO
Dividend per Share,-0.196781,-0.154846,0,0.048809,0.095445,0.044466,-0.087129,0.581139,1,0,-0.064586,HINDALCO
Compound Annual Growth Rate Over Three Years,,,,,,,,,,,,HINDALCO
Total Revenue,0.066945,0.088662,0.071882,0.045378,0.033699,0.097467,0.056504,0.046496,0.143243,0.236219,0.178308,HINDALCO
Gross Profit,0.061533,0.154156,0.127725,0.16668,0.049225,0.118793,0.037284,0.094471,0.161778,0.174446,0.129772,HINDALCO
EBITDA,-0.014197,0.052009,0.045781,0.177078,0.16729,0.206323,0.057647,0.076349,0.219772,0.159331,0.11579,HINDALCO
EBITA,-0.064221,0.026009,-0.027628,0.230576,0.236677,0.357737,0.093797,0.062945,0.259701,0.177821,0.115355,HINDALCO
EBIT,-0.064221,0.026009,-0.027628,0.230576,0.213827,0.334682,0.073874,0.056366,0.265022,0.178955,0.143428,HINDALCO
Earnings from Cont. Ops.,-0.080364,-0.584649,NM,-0.049945,1.865418,NM,0.260189,-0.052026,0.372304,0.389096,0.251394,HINDALCO
Net Income,-0.03974,-0.368813,NM,-0.044104,0.9239,NM,0.25632,-0.169614,0.356879,0.389096,0.428594,HINDALCO
Normalized Net Income,-0.033936,-0.114505,-0.320049,0.092037,0.278727,0.891174,0.222381,0.101705,0.353759,0.24629,0.211417,HINDALCO
Diluted EPS before Extra,-0.05265,-0.384825,NM,-0.054851,0.876511,NM,0.22499,-0.051461,0.372591,0.388903,0.251479,HINDALCO
Accounts Receivable,0.06987,0.046426,-0.040081,-0.035926,0.02731,0.128797,0.041375,0.091709,0.227724,0.201629,0.081748,HINDALCO
Inventory,0.067019,0.116809,0.05413,0.030923,0.054437,0.097536,0.069623,0.123398,0.260819,0.242707,0.099936,HINDALCO
Net PP&E,0.323073,0.172774,0.071874,-0.002302,-0.01299,0.000633,0.038978,0.070746,0.060075,0.052373,0.052734,HINDALCO
Total Assets,0.179259,0.121769,0.055955,0.018372,0.010801,0.024875,0.04869,0.086774,0.134284,0.098658,0.069171,HINDALCO
Tangible Book Value,0.122566,0.084404,-0.000617,0.039062,0.173963,0.239183,0.115685,0.032205,0.100288,0.21122,0.259728,HINDALCO
Common Equity,0.118434,0.062982,0.04749,0.042905,0.12691,0.122948,0.081834,0.06647,0.107882,0.175836,0.168482,HINDALCO
Cash from Ops.,0.085149,-0.020542,0.57747,0.168329,0.151196,0.008183,0.001509,0.165021,0.120248,0.146518,0.117624,HINDALCO
Capital Expenditures,0.060161,-0.218249,-0.290201,-0.321953,-0.205244,0.122301,0.330375,0.228604,-0.033017,0.124748,0.413848,HINDALCO
Levered Free Cash Flow,NM,NM,NM,NM,NM,0.743234,-0.330589,0.484641,0.613079,NM,-0.273264,HINDALCO
Unlevered Free Cash Flow,NM,NM,NM,NM,0.499184,0.095576,-0.250889,0.292036,0.371319,NM,-0.190588,HINDALCO
Dividend per Share,-0.12642,-0.135916,-0.106097,0.03228,0.062659,0.062659,-0.031271,0.357209,0.493802,0.44225,0.052726,HINDALCO
Compound Annual Growth Rate Over Five Years,,,,,,,,,,,,HINDALCO
Total Revenue,0.058609,0.114274,0.064646,0.043889,0.075104,0.082816,0.025277,0.059753,0.142546,0.141464,0.105924,HINDALCO
Gross Profit,0.076258,0.118487,0.097379,0.123123,0.112113,0.132522,0.053433,0.09232,0.129664,0.12716,0.098739,HINDALCO
EBITDA,0.072117,0.00665,0.022709,0.105451,0.123697,0.1544,0.109002,0.14329,0.179344,0.104459,0.091008,HINDALCO
EBITA,0.12659,-0.015296,-0.026675,0.102971,0.149983,0.216867,0.146134,0.213104,0.234067,0.113087,0.078094,HINDALCO
EBIT,0.12659,-0.015296,-0.026675,0.102971,0.137186,0.204427,0.133562,0.195145,0.224543,0.113909,0.089229,HINDALCO
Earnings from Cont. Ops.,0.477158,-0.431373,NM,-0.122033,0.151294,0.201448,0.708796,NM,0.498049,0.106666,0.130687,HINDALCO
Net Income,0.35065,-0.262886,NM,-0.109732,0.149802,0.203697,0.345508,NM,0.485235,0.106665,0.130646,HINDALCO
Normalized Net Income,NM,-0.116285,-0.185079,-0.020531,0.105874,0.219413,0.188509,0.477263,0.387181,0.170327,0.130824,HINDALCO
Diluted EPS before Extra,0.277176,-0.285379,NM,-0.122876,0.115361,0.177191,0.325993,NM,0.472554,0.106965,0.13107,HINDALCO
Accounts Receivable,0.067129,0.0702,0.009813,0.006346,0.021559,0.042826,0.003429,0.103537,0.205608,0.102371,0.075704,HINDALCO
Inventory,0.143888,0.103515,0.040844,0.066675,0.085819,0.058604,0.0394,0.128083,0.194509,0.147075,0.129563,HINDALCO
Net PP&E,0.202025,0.205347,0.189565,0.091157,0.035815,0.006011,0.014664,0.035161,0.043291,0.054463,0.067171,HINDALCO
Total Assets,0.163076,0.156341,0.108406,0.077086,0.04157,0.01891,0.03442,0.059705,0.086989,0.087464,0.086953,HINDALCO
Tangible Book Value,0.250993,0.152945,0.03346,0.091924,0.122982,0.096599,0.110715,0.144967,0.134924,0.131732,0.156319,HINDALCO
Common Equity,0.208409,0.122113,0.069473,0.076152,0.091965,0.072061,0.087563,0.103794,0.111652,0.115653,0.130435,HINDALCO
Cash from Ops.,0.13146,0.076385,0.134237,0.107872,0.296275,0.08526,0.12277,0.080739,0.058237,0.12003,0.149675,HINDALCO
Capital Expenditures,0.286432,0.068736,-0.117004,-0.251599,-0.240464,-0.086304,0.029622,0.055635,0.130568,0.26815,0.212523,HINDALCO
Levered Free Cash Flow,NM,NM,NM,NM,NM,NM,NM,0.796762,0.047251,NM,0.062926,HINDALCO
Unlevered Free Cash Flow,NM,NM,NM,NM,NM,NM,0.255727,0.246441,0.019782,NM,0.039412,HINDALCO
Dividend per Share,-0.058255,-0.058255,-0.077892,-0.06629,-0.03036,0.037137,0,0.245731,0.294594,0.201124,0.238732,HINDALCO
,,,,,,,,,,,,HINDALCO
Return on Assets %,0.215868,0.225749,0.241839,0.241885,0.259585,0.284453,0.285248,0.148169,0.10543,0.113045,0.110613,HINDUNILVR
Return on Capital %,0.856314,0.826253,0.650224,0.533789,0.607314,0.679097,0.64799,0.227955,0.148571,0.159355,0.160227,HINDUNILVR
Return on Equity %,1.227499,1.149657,0.781191,0.674002,0.742873,0.798103,0.838633,0.28602,0.183651,0.203656,0.201716,HINDUNILVR
Return on Common Equity %,1.232593,1.153526,0.782228,0.674025,0.743244,0.799313,0.839463,0.286066,0.18347,0.203693,0.202458,HINDUNILVR
Margin Analysis,,,,,,,,,,,,HINDUNILVR
Gross Margin %,0.44177,0.490255,0.502982,0.504131,0.525953,0.526405,0.537113,0.52558,0.505319,0.472779,0.515526,HINDUNILVR
SG&A Margin %,0.239917,0.184115,0.174206,0.167661,0.177465,0.173187,0.167207,0.153716,0.140906,0.129811,0.155292,HINDUNILVR
EBITDA Margin %,0.162471,0.169063,0.186416,0.19082,0.210634,0.225515,0.247542,0.238028,0.23649,0.22585,0.228754,HINDUNILVR
EBITA Margin %,0.152887,0.159319,0.17579,0.178155,0.196286,0.211523,0.222758,0.224525,0.224345,0.214691,0.216976,HINDUNILVR
EBIT Margin %,0.152682,0.159201,0.175666,0.177974,0.196117,0.211243,0.222456,0.2241,0.223982,0.214377,0.216718,HINDUNILVR
Earnings from Cont. Ops Margin %,0.135314,0.136853,0.129186,0.135757,0.146996,0.154159,0.170022,0.170111,0.16945,0.167431,0.166117,HINDUNILVR
Net Income Margin %,0.134966,0.136464,0.128596,0.134973,0.146687,0.154006,0.16962,0.170005,0.169297,0.167051,0.166036,HINDUNILVR
Net Income Avail. for Common Margin %,0.134966,0.136464,0.128813,0.135335,0.146631,0.154006,0.169821,0.170026,0.169202,0.167051,0.166036,HINDUNILVR
Normalized Net Income Margin %,0.100854,0.104077,0.116098,0.115429,0.126498,0.137598,0.144867,0.143207,0.141076,0.136928,0.137842,HINDUNILVR
Levered Free Cash Flow Margin %,0.10788,0.098713,0.02291,0.102406,0.133345,0.117209,0.156458,0.075377,0.120192,0.123949,0.150189,HINDUNILVR
Unlevered Free Cash Flow Margin %,0.10875,0.099059,0.022949,0.10267,0.133432,0.117272,0.157762,0.076547,0.121169,0.124857,0.153026,HINDUNILVR
Asset Turnover,,,,,,,,,,,,HINDUNILVR
Total Asset Turnover,2.262152,2.268817,2.202717,2.174557,2.11779,2.154503,2.051621,1.057878,0.753134,0.843709,0.816645,HINDUNILVR
Fixed Asset Turnover,10.415957,10.247595,9.456596,8.535907,8.135728,8.602691,7.835155,7.574166,7.313114,7.785131,7.223668,HINDUNILVR
Accounts Receivable Turnover,29.040042,31.544914,28.304342,28.234993,29.682672,25.150351,26.835075,30.291787,23.741964,20.821446,19.261241,HINDUNILVR
Inventory Turnover,5.780984,5.630931,5.73905,6.244161,6.667985,7.319441,6.895712,7.031515,6.760651,7.652809,7.249365,HINDUNILVR
Short Term Liquidity,,,,,,,,,,,,HINDUNILVR
Current Ratio,1.06858,1.084717,1.463846,1.318641,1.312028,1.374639,1.322421,1.280464,1.376063,1.413202,1.656104,HINDUNILVR
Quick Ratio,0.701219,0.727153,1.008348,0.89694,0.902554,0.975193,0.888805,0.826443,0.887234,0.922347,1.196877,HINDUNILVR
Cash from Ops. to Curr. Liab.,0.428208,0.357751,0.590208,0.672154,0.681782,0.669205,0.818181,0.825272,0.802127,0.830645,1.201382,HINDUNILVR
Avg. Days Sales Out.,12.568775,11.5705,12.93078,12.927205,12.296485,14.5124,13.638624,12.04938,15.373435,17.529855,19.001622,HINDUNILVR
Avg. Days Inventory Out.,63.1377,64.82035,63.773304,58.454385,54.73905,49.86703,53.076222,51.90884,53.98861,47.69455,50.487138,HINDUNILVR
Avg. Days Payable Out.,123.11377,127.59816,129.014634,133.246535,144.8977,140.465505,144.970038,130.866735,126.717415,109.099595,125.587044,HINDUNILVR
Avg. Cash Conversion Cycle,-47.4,-51.2,-52.3,-61.9,-77.9,-76.1,-78.3,-66.9,-57.4,-43.9,-56.1,HINDUNILVR
Long Term Solvency,,,,,,,,,,,,HINDUNILVR
Total Debt/Equity,0.012804,0.010621,0.027453,0.041531,,0.012555,0.10211,0.021155,0.021247,0.024128,0.028858,HINDUNILVR
