Particulars,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Company Symbol
Total Receivables,28914.3,25395.3,25111.5,30958.4,35597.7,49295.1,35388.2,34208.3,36767.6,42768.9,40356.3,ITC
Inventory,82552.4,85868.7,91293.5,81861.5,75845.3,79439.7,89655.3,105072.2,109735.9,119141.3,141528.8,ITC
Restricted Cash,,,,1576.8,1584.5,1692,1680.7,2092.3,2244.9,2394.3,,ITC
Other Current Assets,7087,4166.4,5077.3,5992.2,12360.4,6659.2,8116.5,9840.1,11531.3,13640.7,27149.3,ITC
Total Current Assets,225810.6,255743.5,248625,262691,263936.2,317472.7,395053.5,349919.9,342324.5,396708.9,410655.4,ITC
"Gross Property, Plant & Equipment",223412.7,249812.3,180240.1,210782,246377.9,272984.2,298693.1,316428.9,331711.5,353178.6,,ITC
Accumulated Depreciation,-67096.5,-76623.5,-10356.8,-21317.3,-32745.1,-45465,-60176.2,-75073.1,-88981.4,-103411.9,,ITC
"Net Property, Plant & Equipment",156316.2,173188.8,169883.3,189464.7,213632.8,227519.2,238516.9,241355.8,242730.1,249766.7,268725.9,ITC
Long-term Investments,7985.2,8076.8,60568.3,66952,125056.7,132163.2,107211.2,100538.6,140926.8,158468.5,185785.9,ITC
Goodwill,2971.4,2319.7,2025.3,2025.3,2025.3,2025.3,2025.3,7797.3,7797.3,7797.3,7797.3,ITC
Other Intangibles,1099.1,4526.3,4754.9,4743.7,4664.8,5561.6,5302.2,20179,20401.9,27459.1,26877.5,ITC
Loans Receivable Long-Term,3589.5,3557.5,129.6,85.4,96.9,83.4,52.7,40.7,66.1,54.8,40.5,ITC
"Deferred Tax Assets, LT",355.2,385.7,405.4,449.5,479.8,593.7,562.9,585.4,635.3,520.2,721.9,ITC
Other Long-Term Assets,10712.1,12109.6,30527,33021.1,32996.1,32565,24945.7,17776.3,17713.5,18054.3,17657.2,ITC
Total Assets,408839.3,459907.9,516918.8,559432.7,642888.6,717984.1,773670.4,738193,772595.5,858829.8,918261.6,ITC
LIABILITIES,,,,,,,,,,,,ITC
Accounts Payable,21062.5,20204.7,23392.9,26593.3,34961.8,35095.8,36298.3,43187.3,44172.6,46589.9,47978.3,ITC
Accrued Exp.,1059.3,938.3,25417.6,27951.4,41040.1,43572.2,34006.1,35644,37995.3,42451.6,1069.1,ITC
Short-term Borrowings,1502.4,1953.9,439.5,191.1,173.5,18.6,14.2,38.8,,339.6,,ITC
Curr. Port. of LT Debt,157.7,127.3,131.7,82.1,70.7,34.3,25.6,6.5,10.4,16.6,95.2,ITC
Curr. Port. of Leases,,,,,,,638.7,540.6,501.8,538.6,615.4,ITC
Curr. Income Taxes Payable,10804,10609.9,848,1507,685.6,4236.9,2488.7,3327.5,6870.9,9116.2,9408.8,ITC
"Unearned Revenue, Current",,,82.7,105.8,122.9,72.8,95.3,,,,,ITC
Other Current Liabilities,84274.7,87765,16272.2,14779.4,15446.9,17089.3,22030.8,24152.1,32086.1,38341.6,77737.2,ITC
Total Current Liabilities,118860.6,121599.1,66584.6,71210.1,92501.5,100119.9,95597.7,106896.8,121637.1,137394.1,136904,ITC
Long-Term Debt,764,606.8,266.6,184,115,81.5,59,55.8,48.5,34.9,17.6,ITC
Long-Term Leases,,,,,,,2040,2069.6,1936.7,2133.7,2306.1,ITC
"Unearned Revenue, Non-Current",,,20.3,177.9,421.9,65.1,162,155.4,364.3,828.4,1497.2,ITC
Pension & Other Post-Retire. Benefits,1311.6,1235.8,1351.3,1581.3,1493.4,1616.6,1750.8,1872.1,2207.6,2589.2,,ITC
"Def. Tax Liability, Non-Curr.",13069.9,16427.7,18800,18787.7,19230.2,20520.6,16272,17363.9,16734.7,16290,21414.4,ITC
Other Non-Current Liabilities,433.3,432.5,491.8,415,680.8,737,1281.6,2837.9,1447.9,4171.6,7222.6,ITC
Total Liabilities,134439.4,140301.9,87514.6,92356,114442.8,123140.7,117163.1,131251.5,144376.8,163441.9,169361.9,ITC
Common Stock,7953.2,8015.5,8047.2,12147.4,12204.3,12258.6,12292.2,12308.8,12323.3,12428,12484.7,ITC
Additional Paid In Capital,41333.5,51059.2,56570.3,64034.1,74155.8,84939.3,91826.6,95828.1,99593.1,130367.9,,ITC
Retained Earnings,218574.3,254375.5,342700.3,363508.4,407827.6,458875.5,526601.7,474184.2,494878.3,535436.9,,ITC
Treasury Stock,,,,,,,,,,,,ITC
Comprehensive Inc. and Other,4508.6,3904.7,19477.4,24439.4,30913.4,35335.3,22012.1,21152.3,17761,13319.8,732585.3,ITC
Total Common Equity,272369.6,317354.9,426795.2,464129.3,525101.1,591408.7,652732.6,603473.4,624555.7,691552.6,745070,ITC
Minority Interest,2030.3,2251.1,2609,2947.4,3344.7,3434.7,3774.7,3468.1,3663,3835.3,3829.7,ITC
Total Equity,274399.9,319606,429404.2,467076.7,528445.8,594843.4,656507.3,606941.5,628218.7,695387.9,748899.7,ITC
Total Liabilities And Equity,408839.3,459907.9,516918.8,559432.7,642888.6,717984.1,773670.4,738193,772595.5,858829.8,918261.6,ITC
Supplemental Items,,,,,,,,,,,,ITC
Total Shares Out. on Filing Date,11929.8,12023.3,12070.8,12147.4,12204.3,12258.6,12292.2,12308.8,12323.3,12428,12489.1,ITC
Total Shares Out. on Balance Sheet Date,11929.8,12023.3,12070.8,12147.4,12204.3,12258.6,12292.2,12308.8,12323.3,12428,12489.1,ITC
Book Value/Share,22.8,26.4,35.4,38.2,43,48.2,53.1,49,50.7,55.6,59.7,ITC
Tangible Book Value,268299.1,310508.9,420015,457360.3,518411,583821.8,645405.1,575497.1,596356.5,656296.2,710395.2,ITC
Tangible Book Value/Share,22.5,25.8,34.8,37.7,42.5,47.6,52.5,46.8,48.4,52.8,56.9,ITC
Total Debt,2424.1,2688,837.8,457.2,359.2,134.4,2777.5,2711.3,2497.4,3063.4,3034.3,ITC
Net Debt,-104832.8,-137625.1,-126304.9,-141844.9,-138189.1,-180252.3,-257435.3,-195995.7,-179547.4,-215700.3,-198586.7,ITC
Debt Equiv. of Unfunded Proj. Benefit Obligation,1216.2,877.8,1148,1385,403.6,776.5,2434.3,2924.2,2048.2,2492.3,,ITC
Debt Equivalent Oper. Leases,21283.2,22912,25192,26204,26627.2,27027.2,21400,18628,17101.6,21316.8,,ITC
Total Minority Interest,2030.3,2251.1,2609,2947.4,3344.7,3434.7,3774.7,3468.1,3663,3835.3,3829.7,ITC
Equity Method Investments,1266.5,1372.7,2779.8,2859.1,2769.3,2791.2,2665.6,2625.5,2692.4,3375.9,5497.3,ITC
Inventory Method,,,,,,,,,,,,ITC
Raw Materials Inventory,46411.3,44941.7,49892.3,49840.1,54070.7,55280.5,58333.4,66838,66024.4,71299.9,,ITC
Work in Progress Inventory,2230,2541.6,2495.8,2420.5,2619.3,3107.8,7588.6,8535.5,8123,10761.7,,ITC
Finished Goods Inventory,24322.2,30451.9,31779,25765.9,15095.6,16689.2,19221.8,24489,29759.7,30290.1,,ITC
Other Inventory Accounts,9588.9,7933.5,7126.4,3835,4059.7,4362.2,4511.5,5209.7,5828.8,6789.6,,ITC
Land,15637.1,17172.7,16153.4,16734.7,16847.3,20207.6,20243.2,20862,21071.6,21110.1,,ITC
Buildings,41085.8,48582.8,41825.5,46780.5,52627.2,69613.5,79217.8,81134.1,88204.5,95037.7,,ITC
Machinery,131924.5,152691,94609.2,108121.6,119139.2,139470,154045.2,161007.8,177691,194179,,ITC
Construction in Progress,30812.9,26715.5,25289.7,36842,54996,41261.8,32516.1,40044.5,31984.5,29847.1,,ITC
Leasehold Improvements,,,350.6,367.6,344.8,335.8,234,217.4,231.1,172.1,,ITC
Full Time Employees,25917,25787,25564,25883,26147,33305,28115,26071,23829,23725,,ITC
"Assets on Oper. Lease, Gross",3191.8,3779.8,1994.4,1918.3,2406.1,2078.2,2060.3,2123.8,2254.7,2439.5,,ITC
"Assets on Oper. Lease, Accum. Depr.",-1933.7,-2338.9,-203.4,-414.5,-577.7,-838.1,-1021.5,-1223,-1425.3,-1644,,ITC
Accum. Allowance for Doubtful Accts,722.2,737.3,959,1205.5,1339,1531.1,1748.9,1947.4,1968.7,1975.5,,ITC
Filing Date,,,,,,,,,,,,ITC
Restatement Type,,,,,,,,,,,,ITC
Calculation Type,,,,,,,,,,,,ITC
"Note: For multiple class companies, total share counts are primary class equivalent, and for foreign companies listed as primary ADRs, total share counts are ADR-equivalent.",,,,,,,,,,,,ITC
,,,,,,,,,,,,ITC
Cash And Equivalents,6629.7,19132.5,8332.6,9170,5820,55810,39660,119430,88080,154240,123480,JSWSTEEL
Short Term Investments,680.1,3,1591.8,8400,4780,5170,79390,5520,71440,46580,30,JSWSTEEL
Trading Asset Securities,,,,170,370,200,10,10,,,,JSWSTEEL
Total Cash & ST Investments,7309.8,19135.5,9924.4,17740,10970,61180,119060,124960,159520,200820,123510,JSWSTEEL
Accounts Receivable,2491,25567.9,27273.7,41490,47040,71600,45050,44860,74570,71340,75480,JSWSTEEL
Other Receivables,27269.2,2734.3,12983.9,19270,27160,33620,34390,23280,32370,27800,50,JSWSTEEL
Notes Receivable,0.5,,1667,1740,2300,5610,7420,4790,7590,7170,40,JSWSTEEL
Total Receivables,29760.7,28302.2,41924.6,62500,76500,110830,86860,72930,114530,106310,75570,JSWSTEEL
Inventory,81551.2,110090.4,83211.8,113950,125940,145480,137730,142490,337870,331350,378150,JSWSTEEL
Prepaid Exp.,6750.5,3446.4,1163.2,1510,1040,2010,2270,1900,3580,2880,,JSWSTEEL
Restricted Cash,,,233.9,210,260,290,350,420,2530,2090,,JSWSTEEL
Other Current Assets,29130.5,27198.6,10915.1,16850,17210,15760,18510,15820,35710,38050,68110,JSWSTEEL
Total Current Assets,154502.7,188173.1,147373,212760,231920,335550,364780,358520,653740,681500,645340,JSWSTEEL
"Gross Property, Plant & Equipment",688979.1,763904.9,665785.5,694720,735740,878920,1062350,1170960,1421260,1579780,,JSWSTEEL
Accumulated Depreciation,-141824.5,-178398.5,-44443.9,-76050,-108910,-147480,-182820,-219900,-277030,-336590,,JSWSTEEL
"Net Property, Plant & Equipment",547154.6,585506.4,621341.6,618670,626830,731440,879530,951060,1144230,1243190,1388160,JSWSTEEL
Long-term Investments,5947.3,5658.9,11946.1,10660,11570,18120,12570,74190,49560,48010,72430,JSWSTEEL
Goodwill,15618.6,15853.6,9549,8720,7070,8400,4150,3360,1190,1280,6390,JSWSTEEL
Other Intangibles,1683.7,2940.3,3213.1,3540,4080,5490,6840,17820,20630,20850,25420,JSWSTEEL
Loans Receivable Long-Term,91,91,931.7,1210,3780,4330,7720,4930,1250,1300,1200,JSWSTEEL
"Deferred Tax Assets, LT",,2652.8,5581.7,840,480,1170,,,,5390,3000,JSWSTEEL
"Deferred Charges, LT",,3203.9,,,,,,,,,,JSWSTEEL
Other Long-Term Assets,51401,55111.6,24714.5,24490,34450,44640,42610,61750,94250,109260,140040,JSWSTEEL
Total Assets,776398.9,859191.6,824650.7,880890,920180,1149140,1318200,1471630,1964850,2110780,2281980,JSWSTEEL
LIABILITIES,,,,,,,,,,,,JSWSTEEL
Accounts Payable,116993.2,142526.7,127576,133480,159440,161590,179180,152430,308890,382030,157110,JSWSTEEL
Accrued Exp.,10322.5,13311.6,12854.9,14360,18650,14470,15940,52150,69630,54520,,JSWSTEEL
Short-term Borrowings,48870.9,12089.1,23432.2,48810,21770,63330,83250,63340,19730,37670,,JSWSTEEL
Curr. Port. of LT Debt,31492.8,30878.8,41986.3,58370,52770,119370,73850,93560,110860,141320,182210,JSWSTEEL
Curr. Port. of Leases,231.1,173.2,1939.2,2000,2210,2600,3060,4050,6800,4170,3490,JSWSTEEL
Curr. Income Taxes Payable,686.7,624.7,126.6,450,3840,1960,1290,5560,3910,13490,3520,JSWSTEEL
"Unearned Revenue, Current",,,1436.1,1560,1670,1540,5610,5130,1250,2670,,JSWSTEEL
Other Current Liabilities,48791.8,52944.5,45510.9,36570,29290,55220,74700,56770,54440,63760,314320,JSWSTEEL
Total Current Liabilities,257389,252548.6,254862.2,295600,289640,420080,436880,432990,575510,699630,660650,JSWSTEEL
Long-Term Debt,266800.8,336766.3,337750.1,306350,301630,279590,448030,497880,579360,619810,673640,JSWSTEEL
Long-Term Leases,225.4,,16936.3,17810,15600,16970,17440,19390,15820,15940,20600,JSWSTEEL
"Unearned Revenue, Non-Current",,,,210,1010,1170,,,,,,JSWSTEEL
Pension & Other Post-Retire. Benefits,,27.1,33.2,40,360,1340,1810,2240,3790,4360,,JSWSTEEL
"Def. Tax Liability, Non-Curr.",21234.2,31547.1,17969.4,30740,26040,38940,16770,35090,76210,79360,96590,JSWSTEEL
Other Non-Current Liabilities,9696,6785.3,9393,6130,10560,47600,37030,34130,28810,21290,32740,JSWSTEEL
Total Liabilities,555345.4,627674.4,636944.2,656880,644840,805690,957960,1021720,1279500,1440390,1484220,JSWSTEEL
"Pref. Stock, Redeemable",7644.4,7644.4,,,,,,,,,,JSWSTEEL
Total Pref. Equity,7644.4,7644.4,,,,,,,,,,JSWSTEEL
Common Stock,2417.2,2417.2,2398.7,2400,2410,2400,2400,2410,2400,2400,2440,JSWSTEEL
Additional Paid In Capital,54166.3,54166.3,54166.3,54170,54170,54170,54170,54170,54170,54170,,JSWSTEEL
Retained Earnings,113088.8,126401.4,88693.9,121550,178090,236350,265080,340150,526240,526880,,JSWSTEEL
Treasury Stock,,,,,,,,,,,,JSWSTEEL
Comprehensive Inc. and Other,42066.7,39911.5,44395.6,48350,45310,55030,44340,59370,90160,73500,774250,JSWSTEEL
Total Common Equity,211739,222896.4,189654.5,226470,279980,347950,365990,456100,672970,656950,776690,JSWSTEEL
Minority Interest,1670.1,976.4,-1948,-2460,-4640,-4500,-5750,-6190,12380,13440,21070,JSWSTEEL
Total Equity,221053.5,231517.2,187706.5,224010,275340,343450,360240,449910,685350,670390,797760,JSWSTEEL
Total Liabilities And Equity,776398.9,859191.6,824650.7,880890,920180,1149140,1318200,1471630,1964850,2110780,2281980,JSWSTEEL
Supplemental Items,,,,,,,,,,,,JSWSTEEL
Total Shares Out. on Filing Date,2417.2,2417.2,2398.7,2403,2406.2,2401.7,2402.3,2405.8,2400.5,2404.4,2437.1,JSWSTEEL
Total Shares Out. on Balance Sheet Date,2417.2,2417.2,2398.7,2403,2406.2,2401.7,2402.3,2405.8,2400.5,2404.4,2437.1,JSWSTEEL
Book Value/Share,87.6,92.2,79.1,94.2,116.4,144.9,152.3,189.6,280.3,273.2,318.7,JSWSTEEL
Tangible Book Value,194436.7,204102.5,176892.4,214210,268830,334060,355000,434920,651150,634820,744880,JSWSTEEL
Tangible Book Value/Share,80.4,84.4,73.7,89.1,111.7,139.1,147.8,180.8,271.3,264,305.6,JSWSTEEL
Total Debt,347621,379907.4,422044.1,433340,393980,481860,625630,678220,732570,818910,879940,JSWSTEEL
Net Debt,340311.2,360771.9,412119.7,415600,383010,420680,506570,553260,573050,618090,756430,JSWSTEEL
Debt Equiv. of Unfunded Proj. Benefit Obligation,745,1161.1,1310.5,1630,1750,2180,2760,2690,4310,5050,,JSWSTEEL
Debt Equivalent Oper. Leases,3835.2,5200.8,4989.6,5600,5200,7200,38480,39360,49360,68320,,JSWSTEEL
Total Minority Interest,1670.1,976.4,-1948,-2460,-4640,-4500,-5750,-6190,12380,13440,21070,JSWSTEEL
Equity Method Investments,1388,1100.3,3180.1,2520,3600,6280,2830,18150,3670,7000,17090,JSWSTEEL
Inventory Method,,,,,,,,,,,,JSWSTEEL
Raw Materials Inventory,47507.5,58848,46880.7,61210,81210,94010,84190,84750,223040,190160,,JSWSTEEL
Work in Progress Inventory,32145.4,49649.5,36331.1,52740,44730,51470,53320,57730,114640,141180,,JSWSTEEL
Finished Goods Inventory,1898.3,1592.9,,,,,220,10,190,10,,JSWSTEEL
Land,16894.2,21616.8,20900.3,21120,21370,25360,18130,21540,36810,37830,,JSWSTEEL
Buildings,68114.6,79725.9,76447.4,81600,84540,94050,99010,105560,155690,166100,,JSWSTEEL
Machinery,502424.2,571296.7,463776.1,514510,536310,602030,630640,670100,1002600,1108640,,JSWSTEEL
Construction in Progress,93289.7,80661.8,70350.7,40810,56290,115400,268570,324330,167560,219210,,JSWSTEEL
"Natural Resources, at Cost",8256.4,8873,9126.6,8870,9420,10240,11290,11270,11450,1010,,JSWSTEEL
Full Time Employees,11408,12271,11904,,11619,12599,13209,13128,13483,12856,,JSWSTEEL
"Assets under Cap. Lease, Gross",,,25019.1,27810,27810,31840,,,,,,JSWSTEEL
"Assets under Cap. Lease, Accum. Depr.",,,-1507.8,-3180,-4880,-6690,,,,,,JSWSTEEL
"Assets on Oper. Lease, Gross",,1730.7,165.3,,,,,,,,,JSWSTEEL
"Assets on Oper. Lease, Accum. Depr.",,-264.8,-4.7,,,,,,,,,JSWSTEEL
Accum. Allowance for Doubtful Accts,3522.4,3365.1,369.6,330,960,1060,1810,2050,2730,2740,,JSWSTEEL
Filing Date,,,,,,,,,,,,JSWSTEEL
Restatement Type,,,,,,,,,,,,JSWSTEEL
Calculation Type,,,,,,,,,,,,JSWSTEEL
"Note: For multiple class companies, total share counts are primary class equivalent, and for foreign companies listed as primary ADRs, total share counts are ADR-equivalent.",,,,,,,,,,,,JSWSTEEL
,,,,,,,,,,,,JSWSTEEL
Cash And Equivalents,41310.2,35014.3,56431.7,190931,166971.1,216080.4,562964.1,366781.8,183803.3,248421.6,652063.9,KOTAKBANK
Investment Securities,387910.5,455888.9,702739,684615.4,909766,1034870.2,1111969.1,1632600.6,1701018.1,1998824.5,2464457.2,KOTAKBANK
Total Investments,387910.5,455888.9,702739,684615.4,909766,1034870.2,1111969.1,1632600.6,1701018.1,1998824.5,2464457.2,KOTAKBANK
Gross Loans,716925.2,886322.1,1447928.2,1671249.1,2059973.2,2434619.9,2498789.6,2521697.5,3044736,3591074.6,4303515.8,KOTAKBANK
Net Loans,716925.2,886322.1,1447928.2,1671249.1,2059973.2,2434619.9,2498789.6,2521697.5,3044736,3591074.6,4303515.8,KOTAKBANK
"Gross Property, Plant & Equipment",23851.7,26715.8,40435,43367,44336.5,43963.6,44997.9,46386.4,50601.4,55833,,KOTAKBANK
Accumulated Depreciation,-11245,-12900.3,-22859.1,-25815,-26838.2,-25126.5,-26388.3,-28984.8,-31505.1,-33221,,KOTAKBANK
"Net Property, Plant & Equipment",12606.7,13815.5,17576,17552,17498.3,18837.1,18609.6,17401.6,19096.3,22612,25625.1,KOTAKBANK
Goodwill,34.2,34.2,34.2,34.2,7930.6,8137.5,8137.5,8137.5,8137.5,8137.5,9477.6,KOTAKBANK
Accrued Interest Receivable,14056.9,14856.5,23255.6,26116.9,28673.9,32619.3,38867.8,43421.4,46216.5,53859.4,,KOTAKBANK
Other Receivables,156.1,224.8,86.7,461.1,241.4,,13.4,8,8.1,6.3,,KOTAKBANK
Restricted Cash,25120.9,34020.1,59562.4,64954.5,77035.2,96564.2,77834.4,110384.4,342851.6,180831.9,,KOTAKBANK
Other Current Assets,588.8,538,3918.6,436.9,197.5,248.8,401,255.8,206.4,1066.9,,KOTAKBANK
"Deferred Tax Assets, LT",2337,1241.5,2511.9,3361,3115,3226.1,4667.4,7414.6,6278.7,6051.7,,KOTAKBANK
Other Real Estate Owned And Foreclosed,67.8,67.8,67.8,67.8,67.8,,,,,,,KOTAKBANK
Other Long-Term Assets,21252,43733.9,93923.8,102095.6,105734.6,106508.9,109473.2,80438.8,112626.7,93410.9,221530,KOTAKBANK
Total Assets,1222366.3,1485757.6,2408035.8,2761875.6,3377204.7,3951712.5,4431727.1,4788542.2,5464979.1,6204297.3,7676669.6,KOTAKBANK
LIABILITIES,,,,,,,,,,,,KOTAKBANK
Interest Bearing Deposits,485017.1,598320.6,1128900.4,1280731.8,1595255.9,1865449.8,2182517.7,2274497.9,2465652.6,2923857,4452687.6,KOTAKBANK
Non-Interest Bearing Deposits,84280.5,130114,230587.2,274668.1,317102.1,382792.8,421484.4,514216.2,635216.4,688869.2,,KOTAKBANK
Total Deposits,569297.5,728434.6,1359487.6,1555400,1912358,2248242.6,2604002.1,2788714.1,3100868.9,3612726.2,4452687.6,KOTAKBANK
Long-Term Debt,290071.4,314148.8,437297.9,496899.1,586039.7,664389.4,655767.2,477389,551598.7,570339.2,751056.1,KOTAKBANK
Curr. Income Taxes Payable,,1236.5,545.5,646.1,803.8,1211.8,2289.7,5285.4,6820.9,8458,,KOTAKBANK
Accrued Interest Payable,7964.6,10532.5,13866.7,15464,14866.3,18066.1,16880.6,14082.6,9028.6,15559.2,,KOTAKBANK
Other Current Liabilities,7827.8,10705.9,11588.4,13147.6,14851.3,18481.7,10134.8,23965.4,33086.1,30880.2,,KOTAKBANK
Pension & Other Post-Retire. Benefits,,109.4,678.2,334.6,1081.2,187,609.1,79.8,103.6,117.1,,KOTAKBANK
"Def. Tax Liability, Non-Curr.",393.7,1120.1,1776.8,1972.6,1904.8,2057.3,1642.1,1895.5,2175,2154.8,,KOTAKBANK
Other Non-Current Liabilities,153257.1,194549.9,245198.1,288340.3,340417.2,416258.6,469031.8,628744.3,789644,840918.6,1173209,KOTAKBANK
Total Liabilities,1028812.1,1260837.6,2070439.2,2372204.2,2872322.4,3368894.4,3760357.3,3940156.1,4493325.7,5081153.4,6376952.7,KOTAKBANK
"Pref. Stock, Non-Redeem.",,,,,,5000,5000,5000,5000,5000,,KOTAKBANK
Total Pref. Equity,,,,,,5000,5000,5000,5000,5000,,KOTAKBANK
Common Stock,3851.6,3861.8,9171.9,9204.5,9528.2,9543.8,9565.2,9909.2,9923.3,9932.8,9939.6,KOTAKBANK
Additional Paid In Capital,58987.4,59926.1,102177.4,104233.4,163168.8,165401,169001.8,246745.8,250339.7,253154.2,,KOTAKBANK
Retained Earnings,125105.5,153668.9,215824.8,265613,325917.6,395942.4,478377.4,577611.5,696156,842667.1,,KOTAKBANK
Treasury Stock,,,,,,,,,,,,KOTAKBANK
Comprehensive Inc. and Other,2900.9,4106.3,6466.5,5876.3,6267.8,6930.9,9425.5,9119.6,10234.4,12389.9,1289777.3,KOTAKBANK
Total Common Equity,190845.3,221563.1,333640.5,384927.1,504882.3,577818,666369.8,843386,966653.4,1118144,1299716.9,KOTAKBANK
Minority Interest,2708.9,3356.9,3956,4744.3,,,,,,,,KOTAKBANK
Total Equity,193554.3,224920,337596.5,389671.4,504882.3,582818,671369.8,848386,971653.4,1123144,1299716.9,KOTAKBANK
Total Liabilities And Equity,1222366.3,1485757.6,2408035.8,2761875.6,3377204.7,3951712.5,4431727.1,4788542.2,5464979.1,6204297.3,7676669.6,KOTAKBANK
Supplemental Items,,,,,,,,,,,,KOTAKBANK
Total Shares Out. on Filing Date,1540.6,1544.7,1834.4,1840.9,1905.6,1908.8,1913,1981.8,1984.7,1986.6,2002,KOTAKBANK
Total Shares Out. on Balance Sheet Date,1540.6,1544.7,1834.4,1840.9,1905.6,1908.8,1913,1981.8,1984.7,1986.6,2002,KOTAKBANK
Book Value/Share,123.9,143.4,181.9,209.1,264.9,302.7,348.3,425.6,487.1,562.9,649.2,KOTAKBANK
Book Value/Share (Reported),123.8,143.4,,,264.9,,348.3,425.6,486.9,562.6,,KOTAKBANK
Tangible Book Value,190811.2,221528.9,333606.4,384892.9,496951.7,569680.5,658232.3,835248.5,958515.8,1110006.5,1290239.3,KOTAKBANK
Tangible Book Value/Share,123.9,143.4,181.9,209.1,260.8,298.5,344.1,421.5,483,558.8,644.5,KOTAKBANK
Average Assets,,,1731394.2,,,,,,,,,KOTAKBANK
Average Loans,,,1081528.2,,,,,,,,,KOTAKBANK
Total Debt,290071.4,314148.8,437297.9,496899.1,586039.7,664389.4,655767.2,477389,551598.7,570339.2,751056.1,KOTAKBANK
Cash Deposits Int. Bearing,33699,26470,34539.7,167511.5,144001.4,192434.9,533406.7,333007,310946,200366.7,,KOTAKBANK
Debt Equiv. of Unfunded Proj. Benefit Obligation,11.9,109.4,678.2,167.5,1022.8,158.8,1470.5,-291.4,-972.1,765.5,,KOTAKBANK
Net Debt,248761.2,279134.5,380866.3,305968.1,419068.6,448309,92803,47462.1,312071.4,276472.8,98992.2,KOTAKBANK
Equity Method Investments,6507.2,7347,8288.7,8995.9,10077.4,10921.7,10661.4,11534.4,13075.2,14520.8,,KOTAKBANK
Full Time Employees,,31432,46000,44000,,60000,71000,73000,90000,103317,,KOTAKBANK
Number of Branches,,684,1333,1369,,1500,,1604,1700,1780,,KOTAKBANK
Filing Date,,,,,,,,,,,,KOTAKBANK
Restatement Type,,,,,,,,,,,,KOTAKBANK
Calculation Type,,,,,,,,,,,,KOTAKBANK
"Note: For multiple class companies, total share counts are primary class equivalent, and for foreign companies listed as primary ADRs, total share counts are ADR-equivalent.",,,,,,,,,,,,KOTAKBANK
,,,,,,,,,,,,KOTAKBANK
Cash And Equivalents,40965.7,57562.1,53899.1,35268.7,68343.4,65094.9,113245.7,133735.2,137702.4,169266.9,119585,LT
Short Term Investments,63866.9,79509.4,74941.9,158578.1,103642.8,147918.7,145764,316277.2,322617.8,375106.1,366737.6,LT
Total Cash & ST Investments,104832.6,137071.5,128841,193846.8,171986.2,213013.6,259009.7,450012.4,460320.2,544373,486322.6,LT
Accounts Receivable,501079.9,533997.2,607259.9,628489.7,758807.2,833212,925811.5,906868.5,995465.3,1019526.9,1103126.9,LT
